"LLAVESDE","LLAVEVIV","LLAVEHOG","PAREN","PARENC","SEXO","EDAD","P3_6_1","P3_6_2","P3_6_3","P3_6_4","P3_6_5","P3_6_6","P3_6_7","P3_6_8","P3_7","P3_8","P3_9","P3_10","P3_11","P3_12","P3_13","CVEGEO","CVE_ENT","TLOC","MENOR10","EST_DIS","UPM_DIS","FAC_HOG","CONTROL","VIV_SEL","HOGAR","N_REN"
"270425706104","270425706","2704257061","3","","2","06","1","1","1","1","1","1","1","1","","2","01","","","1","","27","27","3","1","0275","03525",497,"2704257","06","1","04"
"270425707101","270425707","2704257071","1","","1","65","2","1","1","2","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","07","1","01"
"270425707102","270425707","2704257071","2","","2","64","1","1","1","2","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","07","1","02"
"270425707103","270425707","2704257071","3","","1","23","1","1","1","1","1","1","1","1","","3","01","","","2","01","27","27","3","1","0275","03525",497,"2704257","07","1","03"
"270425708101","270425708","2704257081","1","","2","59","2","1","1","1","1","1","1","1","","3","06","","","","","27","27","3","1","0275","03525",497,"2704257","08","1","01"
"270425708102","270425708","2704257081","3","","1","27","3","2","1","1","1","1","1","1","2","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","08","1","02"
"270425709101","270425709","2704257091","1","","2","60","1","1","1","4","1","3","1","1","1","2","01","","","","","27","27","3","1","0275","03525",497,"2704257","09","1","01"
"270425709102","270425709","2704257091","3","","1","23","1","1","1","1","1","1","1","1","","3","01","","","2","03","27","27","3","1","0275","03525",497,"2704257","09","1","02"
"270425710101","270425710","2704257101","1","","2","43","1","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","10","1","01"
"270425710102","270425710","2704257101","3","","2","28","1","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","10","1","02"
"270425710103","270425710","2704257101","3","","1","16","1","1","1","1","1","1","1","1","","3","01","","","1","","27","27","3","1","0275","03525",497,"2704257","10","1","03"
"270425712101","270425712","2704257121","1","","2","52","1","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","12","1","01"
"270425713101","270425713","2704257131","1","","1","53","1","1","1","1","1","1","1","1","","3","10","","","","","27","27","3","1","0275","03525",497,"2704257","13","1","01"
"270425713102","270425713","2704257131","2","","2","52","2","1","1","1","1","1","1","1","","2","01","","","","","27","27","3","1","0275","03525",497,"2704257","13","1","02"
"270425713103","270425713","2704257131","3","","2","23","1","1","1","1","1","1","1","1","","2","10","","","2","01","27","27","3","1","0275","03525",497,"2704257","13","1","03"
"270425714101","270425714","2704257141","1","","2","28","1","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","14","1","01"
"270425714102","270425714","2704257141","2","","1","30","1","1","1","1","1","1","1","1","","3","03","","","","","27","27","3","1","0275","03525",497,"2704257","14","1","02"
"270425714103","270425714","2704257141","3","","2","09","1","1","1","1","1","1","1","1","","3","01","","","1","","27","27","3","1","0275","03525",497,"2704257","14","1","03"
"270425715101","270425715","2704257151","1","","1","49","1","1","1","1","1","1","1","1","","3","09","","","","","27","27","3","1","0275","03525",497,"2704257","15","1","01"
"270425715102","270425715","2704257151","2","","2","43","1","1","1","1","1","1","1","1","","3","09","","","","","27","27","3","1","0275","03525",497,"2704257","15","1","02"
"270425715103","270425715","2704257151","3","","2","18","1","1","1","1","1","1","1","1","","3","09","","","1","","27","27","3","1","0275","03525",497,"2704257","15","1","03"
"270425715104","270425715","2704257151","6","","1","72","2","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","15","1","04"
"270425716101","270425716","2704257161","1","","1","63","1","1","1","2","1","1","1","1","","3","05","","","","","27","27","3","1","0275","03525",497,"2704257","16","1","01"
"270425716102","270425716","2704257161","2","","2","61","1","1","1","1","1","1","1","1","","3","08","","","","","27","27","3","1","0275","03525",497,"2704257","16","1","02"
"270425716104","270425716","2704257161","3","","1","38","1","1","1","1","1","1","1","1","","3","11","","","","","27","27","3","1","0275","03525",497,"2704257","16","1","04"
"270425716103","270425716","2704257161","3","","2","40","1","1","1","1","1","1","1","1","","3","05","","","","","27","27","3","1","0275","03525",497,"2704257","16","1","03"
"270425717101","270425717","2704257171","1","","1","69","2","1","1","2","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","17","1","01"
"270425717102","270425717","2704257171","2","","2","62","3","1","1","1","1","1","1","1","2","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","17","1","02"
"270425717103","270425717","2704257171","3","","1","36","2","1","1","1","1","1","1","1","","3","08","","","","","27","27","3","1","0275","03525",497,"2704257","17","1","03"
"270425717104","270425717","2704257171","3","","2","34","1","1","1","1","1","1","1","1","","3","06","","","","","27","27","3","1","0275","03525",497,"2704257","17","1","04"
"270425717105","270425717","2704257171","7","418","1","33","3","1","1","1","1","1","1","1","2","3","06","","","","","27","27","3","1","0275","03525",497,"2704257","17","1","05"
"270425718101","270425718","2704257181","1","","1","64","2","2","2","2","2","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","18","1","01"
"270425718102","270425718","2704257181","2","","2","67","2","1","1","2","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","18","1","02"
"270425718103","270425718","2704257181","3","","2","34","1","1","1","1","1","1","1","1","","3","03","","","","","27","27","3","1","0275","03525",497,"2704257","18","1","03"
"270425718106","270425718","2704257181","3","","2","32","1","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","18","1","06"
"270425718108","270425718","2704257181","4","","1","09","1","1","1","1","1","1","1","1","","3","01","","","1","","27","27","3","1","0275","03525",497,"2704257","18","1","08"
"270425718107","270425718","2704257181","4","","1","10","1","1","1","1","1","1","1","1","","3","01","","","1","","27","27","3","1","0275","03525",497,"2704257","18","1","07"
"270425718105","270425718","2704257181","4","","1","00","1","1","1","1","1","1","1","1","","2","01","2","1","","","27","27","3","1","0275","03525",497,"2704257","18","1","05"
"270425718104","270425718","2704257181","7","418","1","27","1","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","18","1","04"
"270425720101","270425720","2704257201","1","","1","39","1","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","20","1","01"
"270425720102","270425720","2704257201","2","","2","31","1","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0275","03525",497,"2704257","20","1","02"
"270425720103","270425720","2704257201","3","","2","06","1","1","1","1","1","1","1","1","","3","01","","","1","","27","27","3","1","0275","03525",497,"2704257","20","1","03"
"270429901101","270429901","2704299011","1","","1","54","1","1","1","1","1","1","1","1","","3","09","","","","","27","27","3","1","0278","03526",582,"2704299","01","1","01"
"270429901102","270429901","2704299011","2","","2","60","2","1","1","2","1","1","1","1","","3","09","","","","","27","27","3","1","0278","03526",582,"2704299","01","1","02"
"270429901103","270429901","2704299011","3","","2","31","1","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0278","03526",582,"2704299","01","1","03"
"270429901104","270429901","2704299011","3","","2","30","1","1","1","1","1","1","1","1","","3","03","","","","","27","27","3","1","0278","03526",582,"2704299","01","1","04"
"270429901106","270429901","2704299011","4","","1","08","1","1","1","1","1","1","1","1","","3","03","","","1","","27","27","3","1","0278","03526",582,"2704299","01","1","06"
"270429901107","270429901","2704299011","4","","1","02","1","1","1","1","1","1","1","1","","3","03","2","6","","","27","27","3","1","0278","03526",582,"2704299","01","1","07"
"270429901105","270429901","2704299011","5","","1","33","1","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0278","03526",582,"2704299","01","1","05"
"270429902101","270429902","2704299021","1","","1","37","1","1","1","1","1","1","1","1","","3","09","","","","","27","27","3","1","0278","03526",582,"2704299","02","1","01"
"270429903101","270429903","2704299031","1","","1","47","1","1","1","1","1","1","1","1","","3","11","","","","","27","27","3","1","0278","03526",582,"2704299","03","1","01"
"270429903102","270429903","2704299031","2","","2","35","1","1","1","2","1","1","1","1","","3","03","","","","","27","27","3","1","0278","03526",582,"2704299","03","1","02"
"270429903103","270429903","2704299031","3","","2","07","1","1","1","1","1","1","1","1","","3","01","","","1","","27","27","3","1","0278","03526",582,"2704299","03","1","03"
"270429904101","270429904","2704299041","1","","1","30","1","1","1","1","1","1","1","1","","3","03","","","","","27","27","3","1","0278","03526",582,"2704299","04","1","01"
"270429904104","270429904","2704299041","2","","2","29","1","1","1","1","1","1","1","1","","3","03","","","","","27","27","3","1","0278","03526",582,"2704299","04","1","04"
"270429904103","270429904","2704299041","3","","2","05","1","1","1","1","1","1","1","1","","3","03","","","1","","27","27","3","1","0278","03526",582,"2704299","04","1","03"
"270429904102","270429904","2704299041","3","","2","08","1","1","1","1","1","1","1","1","","3","03","","","1","","27","27","3","1","0278","03526",582,"2704299","04","1","02"
"270429905101","270429905","2704299051","1","","2","56","2","1","1","1","1","1","1","1","","2","05","","","","","27","27","3","1","0278","03526",582,"2704299","05","1","01"
"270429905103","270429905","2704299051","2","","1","31","1","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0278","03526",582,"2704299","05","1","03"
"270429905102","270429905","2704299051","3","","1","30","1","1","1","1","1","1","1","1","","3","05","","","","","27","27","3","1","0278","03526",582,"2704299","05","1","02"
"270430201101","270430201","2704302011","1","","2","55","1","1","2","2","2","1","1","1","","3","09","","","","","27","27","3","1","0278","03527",473,"2704302","01","1","01"
"270430201102","270430201","2704302011","2","","1","55","1","2","2","1","1","1","1","1","","3","09","","","","","27","27","3","1","0278","03527",473,"2704302","01","1","02"
"270430201103","270430201","2704302011","3","","2","30","1","1","1","1","1","1","1","1","","3","09","","","","","27","27","3","1","0278","03527",473,"2704302","01","1","03"
"270430201105","270430201","2704302011","4","","1","02","1","1","1","1","1","1","1","1","","3","09","1","","","","27","27","3","1","0278","03527",473,"2704302","01","1","05"
"270430201104","270430201","2704302011","5","","1","30","1","1","1","1","1","1","1","1","","3","09","","","","","27","27","3","1","0278","03527",473,"2704302","01","1","04"
"270430202101","270430202","2704302021","1","","2","44","2","1","1","2","2","1","1","1","","3","01","","","","","27","27","3","1","0278","03527",473,"2704302","02","1","01"
"270430202102","270430202","2704302021","3","","1","24","1","1","1","1","1","1","1","1","","3","09","","","2","01","27","27","3","1","0278","03527",473,"2704302","02","1","02"
"270430202103","270430202","2704302021","3","","1","22","1","1","1","1","1","1","1","1","","3","09","","","2","01","27","27","3","1","0278","03527",473,"2704302","02","1","03"
"270430203101","270430203","2704302031","1","","1","57","2","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0278","03527",473,"2704302","03","1","01"
"270430203102","270430203","2704302031","2","","2","41","1","1","1","1","1","1","1","1","","3","01","","","","","27","27","3","1","0278","03527",473,"2704302","03","1","02"
